Susceptible,Infected,Recovered,Time
0.00020799999999998597,0.03865100000000002,0.038442000000000004,6.0
0.0005650000000000377,0.040013999999999994,0.039449,6.1
0.0009390000000000231,0.041411,0.040472999999999995,6.2
0.001330999999999971,0.04284500000000002,0.04151400000000001,6.3
0.0017409999999999926,0.04431499999999999,0.042574,6.4
0.0021689999999999765,0.04582099999999997,0.04365100000000001,6.5
0.0026169999999999805,0.04736299999999999,0.044745999999999994,6.6
0.003082999999999947,0.048939999999999984,0.04585700000000001,6.7
0.0035680000000000156,0.05055399999999999,0.046985999999999986,6.8
0.0040720000000000756,0.052203,0.048130000000000006,6.9
0.004595000000000016,0.05388799999999999,0.049292,7.0
0.005136999999999947,0.055606000000000017,0.050469000000000014,7.1
0.00569900000000001,0.057359999999999994,0.051662,7.2
0.0062789999999999235,0.059148000000000006,0.052869,7.3
0.006878000000000051,0.060968999999999995,0.054091000000000014,7.4
0.007495999999999947,0.06282300000000002,0.055328,7.5
0.008133000000000057,0.06470999999999999,0.056578,7.6
0.008786000000000072,0.06662799999999997,0.05784,7.7
0.009459999999999913,0.06857500000000002,0.059117,7.8
0.010149000000000075,0.070553,0.060403999999999985,7.9
0.010856999999999895,0.07255900000000001,0.06170200000000001,8.0
0.011579999999999924,0.07459400000000002,0.06301299999999999,8.1
0.012321000000000026,0.07665399999999997,0.064333,8.2
0.013077000000000005,0.07873800000000003,0.065662,8.3
0.013847000000000054,0.080848,0.067,8.4
0.014632999999999896,0.08297900000000002,0.06834599999999999,8.5
0.015432000000000001,0.08513200000000001,0.06970000000000001,8.6
0.016243000000000007,0.087305,0.07106100000000001,8.7
0.017067999999999972,0.08949600000000002,0.07242700000000002,8.8
0.01790400000000003,0.091702,0.07379899999999998,8.9
0.018749999999999933,0.09392500000000001,0.07517499999999999,9.0
0.01960700000000004,0.096161,0.07655399999999998,9.1
0.02047099999999996,0.09840799999999997,0.077936,9.2
0.021345000000000003,0.100666,0.07932000000000003,9.3
0.02222499999999994,0.102931,0.08070600000000003,9.4
0.023110999999999993,0.10520299999999999,0.08209200000000003,9.5
0.024002000000000023,0.10747899999999999,0.083477,9.6
0.024897999999999976,0.109759,0.08486000000000002,9.7
0.025797000000000014,0.11203999999999997,0.08624299999999999,9.8
0.026698,0.114319,0.08762099999999998,9.9
0.027600000000000013,0.11659599999999998,0.08899600000000002,10.0
